# wave A(l)/A(V) unc
8.9735728502273560e-01 4.9645921969162826e-01 1.1731759939392501e-02
8.9762932062149048e-01 4.6614576559511683e-01 1.5445823377029422e-02
8.9915484189987183e-01 4.9875419102915886e-01 1.1991111370786050e-02
8.9942860603332520e-01 4.6545804535010982e-01 1.5301854076779746e-02
9.0095597505569458e-01 4.8634553487602095e-01 1.1658661048249768e-02
9.0123152732849121e-01 4.6748878215075346e-01 1.6625169973805823e-02
9.0276074409484863e-01 4.8270653605477881e-01 1.1711034785556042e-02
9.0303808450698853e-01 4.5397518929600983e-01 1.5181154418601624e-02
9.0456914901733398e-01 5.0005775099481875e-01 1.2021380080326112e-02
9.0484827756881714e-01 4.5890500385337163e-01 1.4794890334886502e-02
9.0638113021850586e-01 4.9000795226366961e-01 1.1643165592084743e-02
9.0666204690933228e-01 4.5691512526723616e-01 1.5664106405744747e-02
9.0819680690765381e-01 4.7827104314581759e-01 1.1231960832852930e-02
9.0847945213317871e-01 4.5472951122890931e-01 1.5113938202866724e-02
9.1001605987548828e-01 4.8376244170718641e-01 1.1452263840183007e-02
9.1030055284500122e-01 4.5316310501853724e-01 1.5217836527521502e-02
9.1183900833129883e-01 4.8082304709687818e-01 1.1281273681789238e-02
9.1212528944015503e-01 4.5321925772285576e-01 1.5260968775862124e-02
9.1366553306579590e-01 4.7761824276848269e-01 1.1373588911797969e-02
9.1395366191864014e-01 4.5295708899515225e-01 1.4882327213963164e-02
9.1549581289291382e-01 4.7661545188891330e-01 1.1883141651798358e-02
9.1578567028045654e-01 4.4980324741893346e-01 1.4916576241294647e-02
9.1732966899871826e-01 4.8008322952042548e-01 1.1532337246065245e-02
9.1762143373489380e-01 4.4810702198817487e-01 1.5131256197100637e-02
9.1916728019714355e-01 4.7737766948529503e-01 1.1480656844379343e-02
9.1946083307266235e-01 4.4504235306611917e-01 1.4637189487486555e-02
9.2100852727890015e-01 4.8204090142631384e-01 1.1550113370239189e-02
9.2130386829376221e-01 4.4302537244710727e-01 1.5457350186269151e-02
9.2285346984863281e-01 4.4897173955844177e-01 1.1129067238150476e-02
9.2315065860748291e-01 4.3466800370366609e-01 1.5028325649553666e-02
9.2470210790634155e-01 4.7564773146730333e-01 1.1437500752525049e-02
9.2500114440917969e-01 4.3523778111846056e-01 1.4972117441270312e-02
9.2655444145202637e-01 4.7305263020634031e-01 1.1341730079636250e-02
9.2685532569885254e-01 4.4374375664427279e-01 1.4712545500863523e-02
9.2841047048568726e-01 4.7350528617189142e-01 1.1396876977182583e-02
9.2871326208114624e-01 4.3883646005637605e-01 1.4759890474285848e-02
9.3027025461196899e-01 4.5544144780810653e-01 1.0898392660537715e-02
9.3057489395141602e-01 4.3738116164895102e-01 1.4737151210251133e-02
9.3213373422622681e-01 4.6381630447348637e-01 1.1173359220515905e-02
9.3244022130966187e-01 4.3611827785632107e-01 1.4636206143380077e-02
9.3400096893310547e-01 4.6322068208480516e-01 1.1012285782750292e-02
9.3430936336517334e-01 4.3244358155071494e-01 1.4347828823386343e-02
9.3587195873260498e-01 4.7129412396455234e-01 1.1421370035966150e-02
9.3618220090866089e-01 4.3430332604068345e-01 1.4764975529856094e-02
9.3774664402008057e-01 4.6373685477412435e-01 1.1104676438588675e-02
9.3805879354476929e-01 4.3378142358390032e-01 1.4567627808796845e-02
9.3962514400482178e-01 4.5507145821304390e-01 1.0953229652961520e-02
9.3993914127349854e-01 4.3036369160550259e-01 1.4756635584793665e-02
9.4150733947753906e-01 4.5595446439907827e-01 1.1085210912474856e-02
9.4182330369949341e-01 4.2714907492936216e-01 1.4285350322914253e-02
9.4339334964752197e-01 4.5577661784835838e-01 1.0907173202853528e-02
9.4371122121810913e-01 4.2522181010693910e-01 1.4249254970823834e-02
9.4528311491012573e-01 4.5728240480456644e-01 1.1041005604792167e-02
9.4560289382934570e-01 4.2627461902421721e-01 1.4419640618988159e-02
9.4717669486999512e-01 4.4883770107984478e-01 1.0707051760894294e-02
9.4749838113784790e-01 4.2389903215394298e-01 1.4398385088379902e-02
9.4907408952713013e-01 4.5369587928199134e-01 1.0983205222785486e-02
9.4939768314361572e-01 4.2229935714825512e-01 1.4340158810804231e-02
9.5130074024200439e-01 4.2077856347199227e-01 1.4324555757657571e-02
9.5320767164230347e-01 4.1811494919363096e-01 1.4614102399395999e-02
9.5511841773986816e-01 4.1277964532538419e-01 1.4265561862440136e-02
9.5703297853469849e-01 4.1501987298243304e-01 1.4209165301048387e-02
9.5895135402679443e-01 4.1876397143425342e-01 1.4308439458971940e-02
9.6087360382080078e-01 4.1469175932321173e-01 1.4563640173305950e-02
9.6279972791671753e-01 4.1555121063549383e-01 1.4212905618772559e-02
9.6472966670989990e-01 4.1227001015730197e-01 1.4372267536246867e-02
9.6666347980499268e-01 4.0880842003479589e-01 1.3961798335624317e-02
9.6860116720199585e-01 4.0839432525442565e-01 1.4024315680777694e-02
9.7054278850555420e-01 4.0810341227591379e-01 1.4147445569080146e-02
9.7248828411102295e-01 4.0741242802490019e-01 1.4201596660065366e-02
9.7443765401840210e-01 4.0328094367414991e-01 1.4000142375516250e-02
9.7639089822769165e-01 4.0115287581215114e-01 1.3670207874548024e-02
9.7834813594818115e-01 4.0043891941475945e-01 1.4219708062786246e-02
9.8030924797058105e-01 3.9989883305484802e-01 1.3847430131508045e-02
9.8227429389953613e-01 3.9675211086479412e-01 1.3483699884622011e-02
9.8424327373504639e-01 3.9559426663270036e-01 1.3676733679934536e-02
9.8621624708175659e-01 3.9518219870229443e-01 1.3908972383807269e-02
9.8819315433502197e-01 3.9222948725132500e-01 1.3582846060264308e-02
9.9017399549484253e-01 3.9122953380950876e-01 1.3616479687121999e-02
9.9215883016586304e-01 3.8951801406002384e-01 1.3801997572676875e-02
9.9414765834808350e-01 3.8899506593410510e-01 1.3892592595888639e-02
9.9614042043685913e-01 3.8791218462274196e-01 1.3561333391855968e-02
9.9813723564147949e-01 3.8658154892091684e-01 1.3703616358796428e-02
1.0001380443572998e+00 3.8338541265282056e-01 1.3540262009244082e-02
1.0021427869796753e+00 3.8371421439230557e-01 1.3592921449697565e-02
1.0041517019271851e+00 3.7709357147941203e-01 1.3752070953018281e-02
1.0061645507812500e+00 3.6771456602704244e-01 1.3597865184004155e-02
1.0081813335418701e+00 3.7760067501881589e-01 1.3517791556636665e-02
1.0102022886276245e+00 3.7954957059693750e-01 1.3601787721021143e-02
1.0122272968292236e+00 3.7409025767310611e-01 1.3675156395315802e-02
1.0142563581466675e+00 3.7539421865028394e-01 1.3182422401287607e-02
1.0162894725799561e+00 3.7300807287302229e-01 1.3505919076273578e-02
1.0183266401290894e+00 3.7218733271907911e-01 1.3517089779755629e-02
1.0203678607940674e+00 3.7033182470769122e-01 1.3317653513231425e-02
1.0224132537841797e+00 3.6910405728370893e-01 1.3346159736343304e-02
1.0244626998901367e+00 3.6886667609540308e-01 1.3245862446059752e-02
1.0265161991119385e+00 3.6861480990808027e-01 1.3568861022584193e-02
1.0285738706588745e+00 3.6629552537502347e-01 1.3259042298751075e-02
1.0306357145309448e+00 3.6253499356180074e-01 1.3343000626021305e-02
1.0327016115188599e+00 3.6122025259666801e-01 1.2959379665150567e-02
1.0347716808319092e+00 3.6136487693793395e-01 1.3149506905168563e-02
1.0368459224700928e+00 3.6084160114017549e-01 1.3128059192939846e-02
1.0389243364334106e+00 3.5866501154791663e-01 1.3223564308281692e-02
1.0410069227218628e+00 3.5778946343340035e-01 1.2972398714120245e-02
1.0430936813354492e+00 3.5682487269204938e-01 1.2685671663868279e-02
1.0451844930648804e+00 3.5567921273966352e-01 1.2875628192698659e-02
1.0472795963287354e+00 3.5386884295104332e-01 1.3015857449417616e-02
1.0493789911270142e+00 3.5313340985185288e-01 1.2822798911857326e-02
1.0514824390411377e+00 3.5323156564714009e-01 1.2757421967583773e-02
1.0535901784896851e+00 3.5128609724677068e-01 1.2739989820513588e-02
1.0557020902633667e+00 3.4864113306860783e-01 1.2903963767450326e-02
1.0578182935714722e+00 3.4806729936355374e-01 1.2589710010640038e-02
1.0599387884140015e+00 3.4708632713932441e-01 1.2848835886827493e-02
1.0620634555816650e+00 3.4547386606695230e-01 1.2760589903169988e-02
1.0641922950744629e+00 3.4412045539603214e-01 1.2773277050966515e-02
1.0663255453109741e+00 3.4323003725509582e-01 1.2779678815473740e-02
1.0684629678726196e+00 3.4068041741426425e-01 1.2990674522302233e-02
1.0706048011779785e+00 3.4123838509630094e-01 1.2443197311025622e-02
1.0727508068084717e+00 3.4058597503765831e-01 1.2873166821194507e-02
1.0749012231826782e+00 3.3789902415371098e-01 1.2512840087169380e-02
1.0770559310913086e+00 3.3827312820444816e-01 1.2473871116223577e-02
1.0792148113250732e+00 3.3799568807068814e-01 1.2616689518881549e-02
1.0813782215118408e+00 3.3631330509440754e-01 1.2436786705011384e-02
1.0835458040237427e+00 3.4104330431302909e-01 1.2368825939729364e-02
1.0857177972793579e+00 3.3412674423237732e-01 1.2497784973805558e-02
1.0878942012786865e+00 3.3210034191364901e-01 1.2000087176758770e-02
1.0900748968124390e+00 3.3042084169150115e-01 1.2402005394429441e-02
1.0922600030899048e+00 3.2214192578810891e-01 1.2831083182129265e-02
1.0944494009017944e+00 3.1498850748601881e-01 1.2343079816171181e-02
1.0966433286666870e+00 3.2415346286086028e-01 1.2308402502279530e-02
1.0988415479660034e+00 3.2636666981981072e-01 1.2373176055980768e-02
1.1010441780090332e+00 3.2611834877982271e-01 1.2380654406328573e-02
1.1032512187957764e+00 3.2612187920917346e-01 1.2452340594618538e-02
1.1054627895355225e+00 3.2231165645699072e-01 1.2171162629524609e-02
1.1076786518096924e+00 3.2227752991347020e-01 1.2280608523013657e-02
1.1098990440368652e+00 3.2316779697148956e-01 1.2437956918326675e-02
1.1121238470077515e+00 3.2222240903855370e-01 1.2065606248338929e-02
1.1143531799316406e+00 3.2062751160481656e-01 1.2130193907276789e-02
1.1165869235992432e+00 3.2100781459576150e-01 1.2423880358414331e-02
1.1188251972198486e+00 3.2066357720519806e-01 1.2453310313123847e-02
1.1210678815841675e+00 3.1770896392945552e-01 1.1983578503061622e-02
1.1233150959014893e+00 3.1896189572312156e-01 1.2420938750981714e-02
1.1255668401718140e+00 3.1425037149664325e-01 1.1943155385281625e-02
1.1278229951858521e+00 3.1486602843328321e-01 1.2337716690593730e-02
1.1300837993621826e+00 3.1588928316309817e-01 1.2147598008353761e-02
1.1323490142822266e+00 3.1228557913283961e-01 1.2127511703949340e-02
1.1346188783645630e+00 3.1331626181404476e-01 1.2077492854254544e-02
1.1368932723999023e+00 3.1054100332512230e-01 1.1972079395011898e-02
1.1391721963882446e+00 3.0824075174290361e-01 1.1965562609557501e-02
1.1414556503295898e+00 3.0864522373977538e-01 1.1743392029666701e-02
1.1437437534332275e+00 3.0827572237824213e-01 1.1833376167394074e-02
1.1460363864898682e+00 3.0813646425275754e-01 1.2206750839674442e-02
1.1483336687088013e+00 3.0509767276087491e-01 1.1711667377169468e-02
1.1506356000900269e+00 3.0414233253867629e-01 1.1747185922536617e-02
1.1529420614242554e+00 3.0396801441872484e-01 1.1674717820050862e-02
1.1552531719207764e+00 3.0164694317704671e-01 1.1800269931159965e-02
1.1575689315795898e+00 3.0037424049277645e-01 1.1604382599879736e-02
1.1598892211914062e+00 2.9922558921021319e-01 1.1606239021745530e-02
1.1622142791748047e+00 2.9565658652046289e-01 1.1375583795574165e-02
1.1645439863204956e+00 2.9656374987514161e-01 1.1382080834419580e-02
1.1668783426284790e+00 2.9453823617418112e-01 1.1365109774248379e-02
1.1692173480987549e+00 2.9627401326069408e-01 1.1994770816740313e-02
1.1715611219406128e+00 2.9543528991677925e-01 1.1631866571411530e-02
1.1739095449447632e+00 2.9342491856746217e-01 1.1790193842904320e-02
1.1762626171112061e+00 2.9066407942698330e-01 1.1419510495152944e-02
1.1786205768585205e+00 2.9163452759756781e-01 1.1532096724106367e-02
1.1809830665588379e+00 2.9130253168978915e-01 1.1554733928555650e-02
1.1833504438400269e+00 2.8940131046932183e-01 1.1715779432788998e-02
1.1857224702835083e+00 2.8785099305449874e-01 1.1633059996799318e-02
1.1880992650985718e+00 2.8760081342231530e-01 1.1137258777035107e-02
1.1904808282852173e+00 2.8762900217584036e-01 1.1240627129592892e-02
1.1928671598434448e+00 2.8603894501261234e-01 1.1348308416057952e-02
1.1952583789825439e+00 2.8607277635957562e-01 1.1364266393098607e-02
1.1976542472839355e+00 2.8013164239733518e-01 1.1554409939345714e-02
1.2000550031661987e+00 2.8349808361806011e-01 1.1238382374543273e-02
1.2024605274200439e+00 2.8251310876893260e-01 1.1215539431031912e-02
1.2048709392547607e+00 2.8116906292378469e-01 1.1382036289251211e-02
1.2072861194610596e+00 2.8100618183790921e-01 1.1264422636935386e-02
1.2097061872482300e+00 2.7848672600043667e-01 1.0959330868651664e-02
1.2121310234069824e+00 2.7848162205983834e-01 1.0946754298509487e-02
1.2145607471466064e+00 2.7676598009627118e-01 1.1033024017677442e-02
1.2169953584671021e+00 2.7649967525344044e-01 1.1136527649386151e-02
1.2194348573684692e+00 2.7586189003624001e-01 1.1122455969018069e-02
1.2218792438507080e+00 2.7575854227004953e-01 1.0816367172678518e-02
1.2243286371231079e+00 2.7350470438556779e-01 1.0895715889266551e-02
1.2267827987670898e+00 2.7266707512995492e-01 1.1163191243841578e-02
1.2292418479919434e+00 2.7284939535692943e-01 1.0904539003015787e-02
1.2317059040069580e+00 2.7083992915030547e-01 1.0855026579264742e-02
1.2341749668121338e+00 2.7142819935296908e-01 1.1164366338673804e-02
1.2366489171981812e+00 2.6930153279183394e-01 1.0945132344320950e-02
1.2391277551651001e+00 2.6870536556506835e-01 1.0944984478980123e-02
1.2416115999221802e+00 2.6884086866441465e-01 1.0724945463738679e-02
1.2441004514694214e+00 2.6649584968189705e-01 1.0729724530228267e-02
1.2465943098068237e+00 2.6571323725186480e-01 1.0798258342049000e-02
1.2490931749343872e+00 2.6516142234909534e-01 1.0784518677589512e-02
1.2515970468521118e+00 2.6563305594310588e-01 1.0940038233957318e-02
1.2541058063507080e+00 2.6319561063914532e-01 1.0985761610003284e-02
1.2566196918487549e+00 2.6141169024686906e-01 1.0871303249184467e-02
1.2591387033462524e+00 2.6170289644382000e-01 1.0736027787421092e-02
1.2616626024246216e+00 2.6112781876713870e-01 1.0751689399864506e-02
1.2641916275024414e+00 2.6204585573722294e-01 1.0852732479441090e-02
1.2667257785797119e+00 2.6126153813389724e-01 1.0618757911199695e-02
1.2692649364471436e+00 2.6197390968952561e-01 1.0659808747813880e-02
1.2718092203140259e+00 2.5996028844694979e-01 1.0416182482975342e-02
1.2743586301803589e+00 2.5856313776645173e-01 1.0797062877180044e-02
1.2769131660461426e+00 2.5826639014138497e-01 1.0434126766865236e-02
1.2794727087020874e+00 2.4856548057463224e-01 1.0510407482970692e-02
1.2820374965667725e+00 2.4805891155051038e-01 1.0930615481071866e-02
1.2846072912216187e+00 2.5010632957152390e-01 1.0793374270898883e-02
1.2871823310852051e+00 2.5358433504863021e-01 1.0574744130335633e-02
1.2897626161575317e+00 2.5401028895656619e-01 1.0637912295478714e-02
1.2923479080200195e+00 2.5242514477023631e-01 1.0457997310912265e-02
1.2949384450912476e+00 2.5104624150039040e-01 1.0382563359273195e-02
1.2975342273712158e+00 2.4938674091465113e-01 1.0621868396732955e-02
1.3001351356506348e+00 2.4800028167780103e-01 1.0308877395414060e-02
1.3027412891387939e+00 2.4936805243420926e-01 1.0653024124987510e-02
1.3053526878356934e+00 2.4865732991870776e-01 1.0526352809603500e-02
1.3079693317413330e+00 2.4606963934454618e-01 1.0698308720089610e-02
1.3105912208557129e+00 2.4586897249868780e-01 1.0111130354179172e-02
1.3132182359695435e+00 2.4476332803087475e-01 1.0385877928397460e-02
1.3158506155014038e+00 2.4478682822695935e-01 1.0182279292028518e-02
1.3184883594512939e+00 2.4961981711346795e-01 1.0588803995644762e-02
1.3211312294006348e+00 2.4297888634254680e-01 1.0375685870966954e-02
1.3237794637680054e+00 2.4194767910500947e-01 1.0215500810564819e-02
1.3264330625534058e+00 2.4110148110254478e-01 1.0257583456216020e-02
1.3290919065475464e+00 2.4061430411772419e-01 1.0240284810840267e-02
1.3317561149597168e+00 2.4022403586048255e-01 1.0229979539919182e-02
1.3344256877899170e+00 2.3949493434473154e-01 1.0181515742223111e-02
1.3371005058288574e+00 2.3813890082149664e-01 1.0137944613434990e-02
1.3397808074951172e+00 2.3722800141632300e-01 1.0164020625377808e-02
1.3424664735794067e+00 2.4949960214286782e-01 1.2917332850037832e-02
1.4142142534255981e+00 2.2761436609472546e-01 1.8344788744636929e-02
1.4170490503311157e+00 2.2964401614921801e-01 1.7048451048405876e-02
1.4198895692825317e+00 2.1733479357706403e-01 1.2019358741553059e-02
1.4227358102798462e+00 2.1491499774723535e-01 1.2030985550894780e-02
1.4255877733230591e+00 2.1196941315508253e-01 1.1910987034900723e-02
1.4284453392028809e+00 2.1335105482065106e-01 1.1724190157446098e-02
1.4313087463378906e+00 2.1318242307209201e-01 1.1647442484979204e-02
1.4341778755187988e+00 2.0971584121806838e-01 1.1854446392265003e-02
1.4370527267456055e+00 2.0920832052153762e-01 1.1558336446334881e-02
1.4399333000183105e+00 2.0822836000258357e-01 1.1530721635643639e-02
1.4428197145462036e+00 2.0409522542597672e-01 1.1371444961161683e-02
1.4457118511199951e+00 2.0708154509127605e-01 1.1707337503548623e-02
1.4486098289489746e+00 2.0450164461748277e-01 1.1461029028207521e-02
1.4515135288238525e+00 2.0761797432842333e-01 1.0820690149937435e-02
1.4544231891632080e+00 2.0360713183027684e-01 9.5834047042314859e-03
1.4573385715484619e+00 2.0412840035313687e-01 9.0878251098193991e-03
1.4602599143981934e+00 2.0322141968922569e-01 9.4656336186144958e-03
1.4631869792938232e+00 2.0302254728059316e-01 9.1457011893167905e-03
1.4661200046539307e+00 2.0387009311326959e-01 9.3443588084970025e-03
1.4690588712692261e+00 2.0605808095512590e-01 9.4059644609599223e-03
1.4720036983489990e+00 2.0174898022957211e-01 9.1794701103083062e-03
1.4749543666839600e+00 1.9920386960176778e-01 9.1280444023820011e-03
1.4779108762741089e+00 1.9898553428235732e-01 9.4060530938300871e-03
1.4808734655380249e+00 2.0047985242776112e-01 9.1305428752233089e-03
1.4838418960571289e+00 1.9871109825691116e-01 9.0508901980081696e-03
1.4868162870407104e+00 1.9793034746550608e-01 9.2423586807742798e-03
1.4897966384887695e+00 1.9752894238150651e-01 8.9350468000750308e-03
1.4927829504013062e+00 1.9652754995222524e-01 8.9312964621653824e-03
1.4957753419876099e+00 1.9608434213402845e-01 8.8932699492990479e-03
1.4987735748291016e+00 1.9513930441013377e-01 8.7899616816443146e-03
1.5017780065536499e+00 1.9457245640874574e-01 8.9115883749148403e-03
1.5047882795333862e+00 1.9491309904718912e-01 8.9652811863663914e-03
1.5078047513961792e+00 1.9343923719203673e-01 8.7880375655797691e-03
1.5108271837234497e+00 1.9149898744860955e-01 8.8690606215315396e-03
1.5138555765151978e+00 1.9312778343135523e-01 8.8670634484814704e-03
1.5168901681900024e+00 1.9022824210486852e-01 8.8544338843935394e-03
1.5199308395385742e+00 1.9281956305500864e-01 8.9252166185289673e-03
1.5229775905609131e+00 1.8945273683248215e-01 8.8740363781498292e-03
1.5260304212570190e+00 1.9320510461792301e-01 8.7931379737907767e-03
1.5290894508361816e+00 1.8922431883179142e-01 8.6491923006976126e-03
1.5321545600891113e+00 1.8604852510476466e-01 8.6542486610695392e-03
1.5352257490158081e+00 1.8976626455583043e-01 8.7932875911615506e-03
1.5383031368255615e+00 1.8670855348001694e-01 8.6034659127101794e-03
1.5413867235183716e+00 1.8559045003404198e-01 8.7116107230251170e-03
1.5444765090942383e+00 1.9080230920482427e-01 8.7122211116808651e-03
1.5475723743438721e+00 1.8520156268797247e-01 8.5151987704392990e-03
1.5506745576858521e+00 1.8433046526972671e-01 8.2205541221466640e-03
1.5537829399108887e+00 1.8523516850742888e-01 8.5867085720929947e-03
1.5568975210189819e+00 1.8753769356262334e-01 8.5295754928966117e-03
1.5600184202194214e+00 1.8120948512104598e-01 8.5056371393404072e-03
1.5631455183029175e+00 1.8213626962794180e-01 8.6192698584943318e-03
1.5662788152694702e+00 1.8193966942746612e-01 8.5310559369828932e-03
1.5694185495376587e+00 1.8226467369006805e-01 8.6980885910855864e-03
1.5725644826889038e+00 1.7922568056425434e-01 8.7620990736264545e-03
1.5757167339324951e+00 1.7710585300248158e-01 8.4701782093443735e-03
1.5788753032684326e+00 1.7846462058615606e-01 8.4001276262168096e-03
1.5820401906967163e+00 1.7837125091631870e-01 8.6414805257920852e-03
1.5852113962173462e+00 1.7762906945239654e-01 8.5012074404216577e-03
1.5883890390396118e+00 1.8246099828243645e-01 8.8687108840733650e-03
1.5915729999542236e+00 1.7611041442797651e-01 8.5078149507265416e-03
1.5947632789611816e+00 1.7559362263683748e-01 8.4718861015378177e-03
1.5979601144790649e+00 1.7474449876365947e-01 8.4756537824393213e-03
1.6011632680892944e+00 1.7361496509511676e-01 8.3769207890323893e-03
1.6043727397918701e+00 1.7357029129169141e-01 8.2824840554063858e-03
1.6075887680053711e+00 1.7269998195631475e-01 8.5203861105375162e-03
1.6108112335205078e+00 1.7686239755607913e-01 8.4383013709726819e-03
1.6140401363372803e+00 1.7007307726326562e-01 8.3414201116331806e-03
1.6172755956649780e+00 1.7100738252413680e-01 8.3238236543996137e-03
1.6205173730850220e+00 1.6995445609851476e-01 8.2629034225637221e-03
1.6237658262252808e+00 1.7020967013595956e-01 8.4204012131308542e-03
1.6270207166671753e+00 1.6869744618427782e-01 8.1582177499266127e-03
1.6302820444107056e+00 1.6785393099062512e-01 8.2692975149033128e-03
1.6335500478744507e+00 1.6683696300054623e-01 8.1620679411809061e-03
1.6368244886398315e+00 1.6508541890140785e-01 8.1089133888393485e-03
1.6401056051254272e+00 1.6622318458128277e-01 7.9894040549701832e-03
1.6433932781219482e+00 1.6062484142482647e-01 8.1726378254741196e-03
1.6466875076293945e+00 1.6418145039079057e-01 8.1465164789416358e-03
1.6499882936477661e+00 1.6465391371331040e-01 8.4815310053300841e-03
1.6532957553863525e+00 1.6386099981538899e-01 8.0171785256360727e-03
1.6566097736358643e+00 1.6310920927553887e-01 8.0138895263028951e-03
1.6599304676055908e+00 1.6187411445868657e-01 8.1429486609466799e-03
1.6632579565048218e+00 1.6155628089428270e-01 8.0489304208574072e-03
1.6665920019149780e+00 1.6328796807717494e-01 8.1287704553297344e-03
1.6699327230453491e+00 1.6071434925344713e-01 8.0904799735842439e-03
1.6732801198959351e+00 1.5947984113322586e-01 7.9452175942737631e-03
1.6766341924667358e+00 1.5825356749586192e-01 8.0255682483837999e-03
1.6799950599670410e+00 1.5850649525670665e-01 8.2620085592136176e-03
1.6833627223968506e+00 1.5350476665331633e-01 8.1319671840328379e-03
1.6867370605468750e+00 1.5618019191760202e-01 8.0790574663246358e-03
1.6901181936264038e+00 1.5452265064257273e-01 7.8921780366449559e-03
1.6935060024261475e+00 1.5489853795753045e-01 7.9029289504950664e-03
1.6969007253646851e+00 1.5383193766199785e-01 7.9297421063516463e-03
1.7003022432327271e+00 1.5181861689090626e-01 7.9434061575725662e-03
1.7037104368209839e+00 1.5301644963257502e-01 7.8296911309426558e-03
1.7071256637573242e+00 1.5246256839870315e-01 7.9846566220582137e-03
1.7105475664138794e+00 1.5172282336013576e-01 7.9322033394274329e-03
1.7139765024185181e+00 1.5038383384052728e-01 7.9635436733183664e-03
1.7174121141433716e+00 1.5167025016125502e-01 7.7902360633549297e-03
1.7208547592163086e+00 1.5006970454159352e-01 7.7822683814584293e-03
1.7243043184280396e+00 1.5039421180001414e-01 7.9316456388645023e-03
1.7277606725692749e+00 1.4833177788586407e-01 7.6584802357449310e-03
1.7312240600585938e+00 1.4732538280083443e-01 7.6611352186130473e-03
1.7346943616867065e+00 1.4524569679333690e-01 7.6573055089900147e-03
1.7381715774536133e+00 1.4297099480413641e-01 7.4592635396175692e-03
1.7416557073593140e+00 1.4589635679877919e-01 7.5362822103675359e-03
1.7451469898223877e+00 1.4675102640097840e-01 7.9432298836336832e-03
1.7486451864242554e+00 1.4701812579547713e-01 7.8165553042055195e-03
1.7521502971649170e+00 1.4556675300412064e-01 7.7090918535858456e-03
1.7556625604629517e+00 1.4811342770293212e-01 7.8879010913883319e-03
1.7591818571090698e+00 1.4623252146628707e-01 7.7276663084226149e-03
1.7627081871032715e+00 1.4492739041036176e-01 7.8353227259427595e-03
1.7662415504455566e+00 1.4463885914195065e-01 7.8792496807788895e-03
1.7697820663452148e+00 1.4471927626629549e-01 7.7049075504953320e-03
1.7733296155929565e+00 1.4395493775869284e-01 7.7412124930483642e-03
1.7768843173980713e+00 1.4441307403299086e-01 7.6507918632402758e-03
1.7804461717605591e+00 1.4368805905517121e-01 7.8559746285087623e-03
1.7840150594711304e+00 1.4585313486827045e-01 8.2837638522312053e-03
1.7875912189483643e+00 1.4538583164951144e-01 8.3102555797252391e-03
1.7911745309829712e+00 1.4647563917760478e-01 8.3381951999061295e-03
1.7947648763656616e+00 1.4594744304016519e-01 8.3643293512459700e-03
1.7983626127243042e+00 1.4270799360243636e-01 9.1232209634215088e-03
1.9522448778152466e+00 1.3375983724057389e-01 1.0745586796093748e-02
1.9561581611633301e+00 1.3075456118911941e-01 7.8586316860741225e-03
1.9600793123245239e+00 1.2860034479103971e-01 7.7637848504851096e-03
1.9640084505081177e+00 1.2792044863894231e-01 7.6027077022471912e-03
1.9679453372955322e+00 1.2528427125651007e-01 7.0912293226664336e-03
1.9718900918960571e+00 1.2396908905774913e-01 7.1734205039477731e-03
1.9758428335189819e+00 1.2349381837411409e-01 6.9934820429205192e-03
1.9798034429550171e+00 1.2308413522064990e-01 6.8961469223671528e-03
1.9837720394134521e+00 1.2122975629157984e-01 6.8219173302672236e-03
1.9877485036849976e+00 1.2208844062370296e-01 6.8891866252938205e-03
1.9917330741882324e+00 1.1988195359953722e-01 7.1475351586778868e-03
1.9957255125045776e+00 1.2241358550101586e-01 6.8993328552814960e-03
1.9997260570526123e+00 1.2658123752069284e-01 7.4690332115726231e-03
2.0037345886230469e+00 1.3288979916253960e-01 7.4994350807706216e-03
2.0077509880065918e+00 1.2690821789591120e-01 7.4690489133932055e-03
2.0117757320404053e+00 1.2846077662503733e-01 7.3408628295210786e-03
2.0158083438873291e+00 1.2750180197379429e-01 7.2326528013526101e-03
2.0198490619659424e+00 1.2335283525574951e-01 7.0805872080509438e-03
2.0238978862762451e+00 1.1954466905589782e-01 7.1666332634146498e-03
2.0279548168182373e+00 1.1797872431990028e-01 6.7650416329645847e-03
2.0320198535919189e+00 1.1660395629071262e-01 6.8068756434278462e-03
2.0360932350158691e+00 1.1610306151071829e-01 6.9339206926518756e-03
2.0401744842529297e+00 1.1578453938027387e-01 6.7913351173770654e-03
2.0442640781402588e+00 1.1543456458423200e-01 6.9696135616040284e-03
2.0483620166778564e+00 1.1636718038237769e-01 6.7914518810071201e-03
2.0524680614471436e+00 1.1747534979415566e-01 6.8667788610079980e-03
2.0565822124481201e+00 1.1504803052835831e-01 6.7685519134827593e-03
2.0607047080993652e+00 1.1250611510402633e-01 6.7958303344197576e-03
2.0648353099822998e+00 1.1608458323967254e-01 6.8172410767826375e-03
2.0689744949340820e+00 1.1534663436798766e-01 7.0073292418923981e-03
2.0731217861175537e+00 1.1521496556971510e-01 6.7858701445573872e-03
2.0772774219512939e+00 1.1245533299648097e-01 6.8414516791778304e-03
2.0814414024353027e+00 1.1222305632452903e-01 7.0029709937266963e-03
2.0856137275695801e+00 1.1145850724435036e-01 6.7324386592179947e-03
2.0897943973541260e+00 1.1008278676359640e-01 6.5635732168415695e-03
2.0939834117889404e+00 1.0977899564771923e-01 6.4657262424715548e-03
