# wave A(l)/A(V) unc rms origin
0.49759664838240547 1.146706349849373 0.01146706349849373 0.009241176054584814 STIS/Opt
0.500935903134001 1.131331685091594 0.01131331685091594 0.010544425882051215 STIS/Opt
0.5042975668433987 1.1191290615740912 0.011191290615740913 0.008897714769565126 STIS/Opt
0.5076817898918743 1.109970506212139 0.011099705062121391 0.007963346665781105 STIS/Opt
0.5110887236698771 1.0966095839295402 0.010966095839295403 0.008317938415671538 STIS/Opt
0.5145185205838025 1.0949286633052127 0.010949286633052127 0.007981432648711468 STIS/Opt
0.5179713340628094 1.0841091398057343 0.010841091398057343 0.009082240231273877 STIS/Opt
0.5214473185656839 1.0665251499491535 0.010665251499491536 0.009829022041166457 STIS/Opt
0.5249466295877492 1.0548124346162464 0.010548124346162464 0.006798870409875241 STIS/Opt
0.5284694236678207 1.0438668738533692 0.010438668738533692 0.00582607111091973 STIS/Opt
0.5320158583952097 1.0393228359628255 0.010393228359628255 0.005767586165392359 STIS/Opt
0.5355860924167725 1.0236772553919131 0.010236772553919131 0.010709302071009065 STIS/Opt
0.5391802854440069 1.0146162016214888 0.010146162016214889 0.004290010067856058 STIS/Opt
0.5427985982601975 1.0081520599953577 0.010081520599953578 0.005778324968220697 STIS/Opt
0.546441192727608 1.0101092788664903 0.010101092788664903 0.010267400835104083 STIS/Opt
0.5501082317947221 0.9911478750250728 0.00991147875025073 0.0085829146411007 STIS/Opt
0.5537998795035319 0.9796552642411962 0.009796552642411962 0.011194747396845575 STIS/Opt
0.5575163009968778 0.9738033355331304 0.009738033355331304 0.008666912399209028 STIS/Opt
0.5612576625258348 0.9635184308373081 0.009635184308373082 0.009708770912846896 STIS/Opt
0.5650241314571498 0.9553230482084584 0.009553230482084583 0.008958117581117711 STIS/Opt
0.5688158762807293 0.948163538006586 0.009481635380065861 0.013935061341336066 STIS/Opt
0.5726330666171757 0.9418123124052845 0.009418123124052845 0.016184794785559873 STIS/Opt
0.5764758732253759 0.9382987305844751 0.009382987305844751 0.016819379354178668 STIS/Opt
0.5803444680101397 0.9373160566119638 0.00937316056611964 0.013748931415752657 STIS/Opt
0.5842390240298896 0.9220280689103314 0.009220280689103313 0.014432441429546486 STIS/Opt
0.588159715504403 0.9197976952668035 0.009197976952668037 0.02526598718604831 STIS/Opt
0.5921067178226057 0.9137589211757439 0.00913758921175744 0.01845654949546187 STIS/Opt
0.596080207550417 0.902349055970453 0.00902349055970453 0.018343995346402926 STIS/Opt
0.6000803624386493 0.897530195008229 0.00897530195008229 0.018077580878421755 STIS/Opt
0.6041073614309587 0.888992581013049 0.00888992581013049 0.015120103596947671 STIS/Opt
0.6081613846718505 0.8826487422771498 0.0088264874227715 0.017554701348605508 STIS/Opt
0.6122426135147381 0.8712457940148685 0.008712457940148684 0.016355157619321988 STIS/Opt
0.6163512305300547 0.8706669671822166 0.008706669671822166 0.019227069638956627 STIS/Opt
0.6204874195134209 0.8670090043420137 0.008670090043420137 0.018017187791721963 STIS/Opt
0.6246513654938672 0.8543497778043976 0.008543497778043975 0.01692306063495191 STIS/Opt
0.6288432547421106 0.8549183588622528 0.008549183588622528 0.018852750265491856 STIS/Opt
0.6330632747788867 0.8467131287656633 0.008467131287656634 0.018906897558731168 STIS/Opt
0.6373116143833398 0.8366154952396428 0.008366154952396428 0.016089277298196022 STIS/Opt
